ra,dec
267.3677543,65.8050707
267.3676223,65.8055707
267.3674902,65.8060707
267.3673582,65.8065707
267.3672262,65.8070707
267.3670942,65.8075707
267.3669622,65.8080707
267.3668302,65.8085707
267.3666982,65.8090707
267.3665662,65.8095707
267.3664342,65.8100707
267.3663022,65.8105707
267.3661702,65.8110707
267.3660382,65.8115707
267.3659062,65.8120707
267.3657742,65.8125707
267.3656664,65.8130707
267.365567,65.8135707
267.3654677,65.8140707
267.3653684,65.8145707
267.365269,65.8150707
267.3651697,65.8155707
267.3650703,65.8160707
267.364971,65.8165707
267.3648717,65.8170707
267.3647723,65.8175707
267.364673,65.8180707
267.3645736,65.8185707
267.3644743,65.8190707
267.364375,65.8195707
267.3642756,65.8200707
267.3641763,65.8205707
267.3640769,65.8210707
267.3639776,65.8215707
267.3638783,65.8220707
267.3637789,65.8225707
267.3636796,65.8230707
267.3635802,65.8235707
267.3634809,65.8240707
267.3633815,65.8245707
267.3632822,65.8250707
267.363176,65.8255707
267.3630646,65.8260707
267.3629533,65.8265707
267.3628419,65.8270707
267.3627306,65.8275707
267.3626192,65.8280707
267.3625079,65.8285707
267.3623965,65.8290707
267.3622852,65.8295707
267.3621738,65.8300707
267.3620625,65.8305707
267.3619512,65.8310707
267.3618398,65.8315707
267.3617285,65.8320707
267.3616171,65.8325707
267.3615058,65.8330707
267.3613944,65.8335707
267.3612831,65.8340707
267.3611717,65.8345707
267.3610604,65.8350707
267.360949,65.8355707
267.3608377,65.8360707
267.3607249,65.8365707
267.3606016,65.8370707
267.3604784,65.8375707
267.3603552,65.8380707
267.3602319,65.8385707
267.3601087,65.8390707
267.3599854,65.8395707
267.3598622,65.8400707
267.359739,65.8405707
267.3596157,65.8410707
267.3594925,65.8415707
267.3593692,65.8420707
267.359246,65.8425707
267.3591228,65.8430707
267.3589995,65.8435707
267.3588763,65.8440707
267.358753,65.8445707
267.3586298,65.8450707
267.3585065,65.8455707
267.3583833,65.8460707
267.3582601,65.8465707
267.3581368,65.8470707
267.3580136,65.8475707
267.3578903,65.8480707
267.3577671,65.8485707
267.3576439,65.8490707
267.3575206,65.8495707
267.3573974,65.8500707
267.3572741,65.8505707
267.3571509,65.8510707
267.3570277,65.8515707
267.3569044,65.8520707
267.3567812,65.8525707
267.3566579,65.8530707
267.3565347,65.8535707
267.3564115,65.8540707
267.3562882,65.8545707
267.356165,65.8550707
267.3560417,65.8555707
267.3559185,65.8560707
267.3557953,65.8565707
267.3556984,65.8570707
267.355623,65.8575707
267.3555476,65.8580707
267.3554721,65.8585707
267.3553967,65.8590707
267.3553213,65.8595707
267.3552459,65.8600707
267.3551704,65.8605707
267.355095,65.8610707
267.3550196,65.8615707
267.3549442,65.8620707
267.3548688,65.8625707
267.3547933,65.8630707
267.3547179,65.8635707
267.3546425,65.8640707
267.3545671,65.8645707
267.3544917,65.8650707
267.3544162,65.8655707
267.3543408,65.8660707
267.3542654,65.8665707
267.35419,65.8670707
267.3541146,65.8675707
267.3540391,65.8680707
267.3539637,65.8685707
267.3538883,65.8690707
267.3538129,65.8695707
267.3537374,65.8700707
267.353662,65.8705707
267.3535866,65.8710707
267.3535112,65.8715707
267.3534358,65.8720707
267.3533603,65.8725707
267.3532849,65.8730707
267.3532094,65.8735707
267.3531336,65.8740707
267.3530578,65.8745707
267.352982,65.8750707
267.3529062,65.8755707
267.3528304,65.8760707
267.3527546,65.8765707
267.3526788,65.8770707
267.352603,65.8775707
267.3525272,65.8780707
267.3524514,65.8785707
267.3523756,65.8790707
267.3522999,65.8795707
267.3522241,65.8800707
267.3521483,65.8805707
267.3520725,65.8810707
267.3519967,65.8815707
267.3519209,65.8820707
267.3518451,65.8825707
267.3517693,65.8830707
267.3516935,65.8835707
267.3516177,65.8840707
267.3515419,65.8845707
267.3514662,65.8850707
267.3513904,65.8855707
267.3513146,65.8860707
267.3512388,65.8865707
267.351163,65.8870707
267.3510872,65.8875707
267.3510114,65.8880707
267.3509356,65.8885707
267.3508598,65.8890707
267.350784,65.8895707
267.3507046,65.8900707
267.35062,65.8905707
267.3505355,65.8910707
267.3504509,65.8915707
267.3503664,65.8920707
267.3502818,65.8925707
267.3501973,65.8930707
267.3501128,65.8935707
267.3500282,65.8940707
267.3499437,65.8945707
267.3498591,65.8950707
267.3497746,65.8955707
267.34969,65.8960707
267.3496055,65.8965707
267.349521,65.8970707
267.3494364,65.8975707
267.3493519,65.8980707
267.3492673,65.8985707
267.3491828,65.8990707
267.3490982,65.8995707
267.3490137,65.9000707
267.3489291,65.9005707
267.3488446,65.9010707
267.3487601,65.9015707
267.3486755,65.9020707
267.348591,65.9025707
267.3485064,65.9030707
267.3484219,65.9035707
267.3483373,65.9040707
267.3482528,65.9045707
267.3481636,65.9050707
267.3480735,65.9055707
267.3479834,65.9060707
267.3478934,65.9065707
267.3478033,65.9070707
267.3477133,65.9075707
267.3476232,65.9080707
267.3475332,65.9085707
267.3474431,65.9090707
267.347353,65.9095707
267.347263,65.9100707
267.3471729,65.9105707
267.3470829,65.9110707
267.3469928,65.9115707
267.3469027,65.9120707
267.3468127,65.9125707
267.3467226,65.9130707
267.3466326,65.9135707
267.3465425,65.9140707
267.3464525,65.9145707
267.3463624,65.9150707
267.3462723,65.9155707
267.3461823,65.9160707
267.3460922,65.9165707
267.3460022,65.9170707
267.3459121,65.9175707
267.345822,65.9180707
267.3457312,65.9185707
267.3456319,65.9190707
267.3455326,65.9195707
267.3454333,65.9200707
267.345334,65.9205707
267.3452347,65.9210707
267.3451354,65.9215707
267.3450361,65.9220707
267.3449367,65.9225707
267.3448374,65.9230707
267.3447381,65.9235707
267.3446388,65.9240707
267.3445395,65.9245707
267.3444402,65.9250707
267.3443409,65.9255707
267.3442416,65.9260707
267.3441423,65.9265707
267.344043,65.9270707
267.3439437,65.9275707
267.3438444,65.9280707
267.3437451,65.9285707
267.3436458,65.9290707
267.3435465,65.9295707
267.3434472,65.9300707
267.3433479,65.9305707
267.3432486,65.9310707
267.3431783,65.9315707
267.3431107,65.9320707
267.3430431,65.9325707
267.3429755,65.9330707
267.3429079,65.9335707
267.3428403,65.9340707
267.3427727,65.9345707
267.3427051,65.9350707
267.3426375,65.9355707
267.34257,65.9360707
267.3425024,65.9365707
267.3424348,65.9370707
267.3423672,65.9375707
267.3422996,65.9380707
267.342232,65.9385707
267.3421644,65.9390707
267.3420968,65.9395707
267.3420292,65.9400707
267.3419616,65.9405707
267.341894,65.9410707
267.3418265,65.9415707
267.3417589,65.9420707
267.3416913,65.9425707
267.3416237,65.9430707
267.3415561,65.9435707
267.3414885,65.9440707
267.3414209,65.9445707
267.3413533,65.9450707
267.3412857,65.9455707
267.3412181,65.9460707
267.3411505,65.9465707
267.341083,65.9470707
267.3410154,65.9475707
267.3409478,65.9480707
267.3408802,65.9485707
267.3408126,65.9490707
267.340745,65.9495707
267.3407047,65.9500707
267.3406666,65.9505707
267.3406285,65.9510707
267.3405904,65.9515707
267.3405523,65.9520707
267.3405142,65.9525707
267.340476,65.9530707
267.3404379,65.9535707
267.3403998,65.9540707
267.3403617,65.9545707
267.3403236,65.9550707
267.3402855,65.9555707
267.3402474,65.9560707
267.3402093,65.9565707
267.3401712,65.9570707
267.3401331,65.9575707
267.3400949,65.9580707
267.3400568,65.9585707
267.3400187,65.9590707
267.3399806,65.9595707
267.3399425,65.9600707
267.3399044,65.9605707
267.3398663,65.9610707
267.3398282,65.9615707
267.3397901,65.9620707
267.3397519,65.9625707
267.3397138,65.9630707
267.3396757,65.9635707
267.3396376,65.9640707
267.3395995,65.9645707
267.3395614,65.9650707
267.3395233,65.9655707
267.3394852,65.9660707
267.3394471,65.9665707
267.339409,65.9670707
267.3393708,65.9675707
267.3393327,65.9680707
267.3392946,65.9685707
267.3392565,65.9690707
267.3392184,65.9695707
267.3391803,65.9700707
267.3391422,65.9705707
267.3391041,65.9710707
267.339066,65.9715707
267.3390279,65.9720707
267.3389897,65.9725707
267.3389516,65.9730707
267.3389135,65.9735707
267.3388754,65.9740707
267.3388373,65.9745707
267.3387992,65.9750707
267.3387611,65.9755707
267.338723,65.9760707
267.3386849,65.9765707
267.3386467,65.9770707
267.3386086,65.9775707
267.3385705,65.9780707
267.3383194,65.9785707
267.3385827,65.9790707
267.3388461,65.9795707
267.3391094,65.9800707
267.3393727,65.9805707
267.3396361,65.9810707
267.3398994,65.9815707
267.3401628,65.9820707
267.3404261,65.9825707
267.3406894,65.9830707
267.3409528,65.9835707
267.3411956,65.9840707
267.3414264,65.9845707
267.3416573,65.9850707
267.3418881,65.9855707
267.3421189,65.9860707
267.3423497,65.9865707
267.3425806,65.9870707
267.3428114,65.9875707
267.3430422,65.9880707
267.3432731,65.9885707
267.3435039,65.9890707
267.3437347,65.9895707
267.3439655,65.9900707
267.3441964,65.9905707
267.3444272,65.9910707
267.344658,65.9915707
267.3448888,65.9920707
267.3451197,65.9925707
267.3453505,65.9930707
267.3455813,65.9935707
267.3458122,65.9940707
267.346043,65.9945707
267.346255,65.9950707
267.3464664,65.9955707
267.3466778,65.9960707
267.3468892,65.9965707
267.3471007,65.9970707
267.3473121,65.9975707
267.3475235,65.9980707
267.3477349,65.9985707
267.3479463,65.9990707
267.3481577,65.9995707
267.3483692,66.0000707
267.3485763,66.0005707
267.348758,66.0010707
267.3489398,66.0015707
267.3491215,66.0020707
267.3493033,66.0025707
267.349485,66.0030707
267.3496668,66.0035707
267.3498485,66.0040707
267.3500303,66.0045707
267.350212,66.0050707
267.3503938,66.0055707
267.3505755,66.0060707
267.3507573,66.0065707
267.350939,66.0070707
267.3511027,66.0075707
267.3512379,66.0080707
267.3513731,66.0085707
267.3515084,66.0090707
267.3516436,66.0095707
267.3517789,66.0100707
267.3519141,66.0105707
267.3520493,66.0110707
267.3521846,66.0115707
267.3523198,66.0120707
267.3524551,66.0125707
267.3525903,66.0130707
267.3527255,66.0135707
267.3528608,66.0140707
267.352996,66.0145707
267.3531313,66.0150707
267.3532665,66.0155707
267.3534017,66.0160707
267.353537,66.0165707
267.3536426,66.0170707
267.353745,66.0175707
267.3538474,66.0180707
267.3539498,66.0185707
267.3540522,66.0190707
267.3541547,66.0195707
267.3542571,66.0200707
267.3543595,66.0205707
267.3544619,66.0210707
267.3545644,66.0215707
267.3546668,66.0220707
267.3547692,66.0225707
267.3548716,66.0230707
267.354974,66.0235707
267.3550765,66.0240707
267.3551789,66.0245707
267.3552813,66.0250707
267.3553837,66.0255707
267.3554861,66.0260707
267.3555886,66.0265707
267.355691,66.0270707
267.3557934,66.0275707
267.3558958,66.0280707
267.3559982,66.0285707
267.3561313,66.0290707
267.3562955,66.0295707
267.3564598,66.0300707
267.3566241,66.0305707
267.3567883,66.0310707
267.3569526,66.0315707
267.3571169,66.0320707
267.3572811,66.0325707
267.3574454,66.0330707
267.3576097,66.0335707
267.357774,66.0340707
267.3579382,66.0345707
267.3581025,66.0350707
267.3582668,66.0355707
267.358431,66.0360707
267.3586128,66.0365707
267.3588407,66.0370707
267.3590685,66.0375707
267.3592963,66.0380707
267.3595242,66.0385707
267.359752,66.0390707
267.3599798,66.0395707
267.3602076,66.0400707
267.3604355,66.0405707
267.3606633,66.0410707
267.3608911,66.0415707
267.3610772,66.0420707
267.3611672,66.0425707
267.3612572,66.0430707
267.3613472,66.0435707
267.3614372,66.0440707
267.3615272,66.0445707
267.3616172,66.0450707
267.3617072,66.0455707
267.3617972,66.0460707
267.3618872,66.0465707
267.3619772,66.0470707
267.3620672,66.0475707
267.3621572,66.0480707
267.3622472,66.0485707
267.3623372,66.0490707
267.3624272,66.0495707
267.3625172,66.0500707
267.3626072,66.0505707
267.3626972,66.0510707
267.3627872,66.0515707
267.3628772,66.0520707
267.3629672,66.0525707
267.3630572,66.0530707
267.3631472,66.0535707
267.3632372,66.0540707
267.3633272,66.0545707
267.3634172,66.0550707
267.3635072,66.0555707
267.3636231,66.0560707
267.3637625,66.0565707
267.3639019,66.0570707
267.3640414,66.0575707
267.3641808,66.0580707
267.3643202,66.0585707
267.3644596,66.0590707
267.3645991,66.0595707
267.3647385,66.0600707
267.3648779,66.0605707
267.3650174,66.0610707
267.3651568,66.0615707
267.3652962,66.0620707
267.3654356,66.0625707
267.3655751,66.0630707
267.3657145,66.0635707
267.3658539,66.0640707
267.3659934,66.0645707
267.3661889,66.0650707
267.3664228,66.0655707
267.3666567,66.0660707
267.3668906,66.0665707
267.3671245,66.0670707
267.3673584,66.0675707
267.3675924,66.0680707
267.3678263,66.0685707
267.3680602,66.0690707
267.3682941,66.0695707
267.368528,66.0700707
267.3687619,66.0705707
267.3689958,66.0710707
267.3692298,66.0715707
267.3694637,66.0720707
267.3696976,66.0725707
267.3699315,66.0730707
267.3701654,66.0735707
267.3703993,66.0740707
267.3706332,66.0745707
267.3708671,66.0750707
267.3711008,66.0755707
267.3713334,66.0760707
267.3715661,66.0765707
267.3717988,66.0770707
267.3720314,66.0775707
267.3722641,66.0780707
267.3724967,66.0785707
267.3727294,66.0790707
267.372962,66.0795707
267.3731947,66.0800707
267.3734273,66.0805707
267.3736593,66.0810707
267.3738904,66.0815707
267.3741216,66.0820707
267.3743527,66.0825707
267.3745839,66.0830707
267.374815,66.0835707
267.3750462,66.0840707
267.3752773,66.0845707
267.3755085,66.0850707
267.3757396,66.0855707
267.3759708,66.0860707
268.35824,65.23425405
268.3571226,65.23475405
268.3560053,65.23525405
268.3548879,65.23575405
268.3537705,65.23625405
268.3526532,65.23675405
268.3515358,65.23725405
268.3504185,65.23775405
268.3493011,65.23825405
268.3481838,65.23875405
268.3470664,65.23925405
268.345949,65.23975405
268.3454049,65.24025405
268.3449928,65.24075405
268.3445806,65.24125405
268.3441685,65.24175405
268.3437563,65.24225405
268.3433442,65.24275405
268.3429677,65.24325405
268.3426034,65.24375405
268.342239,65.24425405
268.3418746,65.24475405
268.3415102,65.24525405
268.3411459,65.24575405
268.3407815,65.24625405
268.3404171,65.24675405
268.3400527,65.24725405
268.3396884,65.24775405
268.339324,65.24825405
268.3389596,65.24875405
268.3385952,65.24925405
268.3382308,65.24975405
268.3378665,65.25025405
268.3375021,65.25075405
268.3371377,65.25125405
268.3367733,65.25175405
268.336409,65.25225405
268.3360446,65.25275405
268.3356802,65.25325405
268.3353158,65.25375405
268.3349515,65.25425405
268.3345871,65.25475405
268.3342227,65.25525405
268.3338583,65.25575405
268.3334939,65.25625405
268.3331296,65.25675405
268.3327652,65.25725405
268.3324008,65.25775405
268.3320364,65.25825405
268.3316721,65.25875405
268.3313077,65.25925405
268.3309433,65.25975405
268.3305789,65.26025405
268.3302145,65.26075405
268.3298502,65.26125405
268.3294858,65.26175405
268.3291214,65.26225405
268.328757,65.26275405
268.3283927,65.26325405
268.3281527,65.26375405
268.3280024,65.26425405
268.3278522,65.26475405
268.3277019,65.26525405
268.3275517,65.26575405
268.3274014,65.26625405
268.3272511,65.26675405
268.3271009,65.26725405
268.3269506,65.26775405
268.3268004,65.26825405
268.3266501,65.26875405
268.3264998,65.26925405
268.3263496,65.26975405
268.3261993,65.27025405
268.3260491,65.27075405
268.3258988,65.27125405
268.3257485,65.27175405
268.3256776,65.27225405
268.3256115,65.27275405
268.3255454,65.27325405
268.3254792,65.27375405
268.3254131,65.27425405
268.3253469,65.27475405
268.3252808,65.27525405
268.3252147,65.27575405
268.3251485,65.27625405
268.3250824,65.27675405
268.3250163,65.27725405
268.3249501,65.27775405
268.324884,65.27825405
268.3248179,65.27875405
268.3247517,65.27925405
268.3246856,65.27975405
268.3246194,65.28025405
268.3245533,65.28075405
268.3244872,65.28125405
268.324421,65.28175405
268.3243549,65.28225405
268.3242888,65.28275405
268.3242226,65.28325405
268.3241565,65.28375405
268.3240903,65.28425405
268.3240242,65.28475405
268.3239581,65.28525405
268.3238919,65.28575405
